driverId,driverRef,nationality,raceId,pointsSeason,positionSeason,wins,constructorId,positionOrder,pointsRace,laps,rank,fastestLapTime,fastestLapSpeed,statusId,mean_stop,stops,year,round,date,country,age,minQ,ConstructorSeasonPoints,ConstructorSeasonPosition,ConstructorWins,ConstructorRacePoints,nextPodium,nextTop10,qualifyPosition
832,sainz,Spanish,953.0,16.0,13.0,0.0,213.0,8.0,4.0,77.0,5.0,1:18.519,152.997,11.0,14408.75,2,2016,6,2016-05-29,Monaco,21.74171954249574,74.714,30.0,6.0,0.0,4.0,False,True,16.0
826,kvyat,Russian,954.0,22.0,10.0,0.0,213.0,12.0,0.0,69.0,11.0,1:16.942,204.044,11.0,11851.75,2,2016,7,2016-06-12,Canada,22.130502337488107,104.68700000000001,32.0,6.0,0.0,2.0,False,False,7.0
832,sainz,Spanish,954.0,18.0,14.0,0.0,213.0,9.0,2.0,69.0,7.0,1:16.578,205.014,11.0,12437.0,2,2016,7,2016-06-12,Canada,21.780050240593578,104.82700000000001,32.0,6.0,0.0,2.0,False,False,13.0
826,kvyat,Russian,955.0,22.0,10.0,0.0,213.0,22.0,0.0,6.0,22.0,1:53.167,190.963,22.0,8861.0,1,2016,8,2016-06-19,Azerbaijan,22.149667686537025,92.30600000000001,32.0,6.0,0.0,0.0,False,True,15.0
832,sainz,Spanish,955.0,18.0,14.0,0.0,213.0,21.0,0.0,31.0,16.0,1:48.804,198.621,22.0,11211.25,2,2016,8,2016-06-19,Azerbaijan,21.799215589642497,67.61800000000001,32.0,6.0,0.0,0.0,False,True,15.0
826,kvyat,Russian,957.0,23.0,13.0,0.0,213.0,10.0,1.0,52.0,13.0,1:37.667,217.141,1.0,15606.25,2,2016,10,2016-07-10,UK,22.207163733683785,85.301,41.0,6.0,0.0,5.0,False,False,12.0
832,sainz,Spanish,957.0,26.0,12.0,0.0,213.0,8.0,4.0,52.0,10.0,1:37.401,217.734,1.0,15617.5,2,2016,10,2016-07-10,UK,21.856711636789257,81.131,41.0,6.0,0.0,5.0,False,True,6.0
826,kvyat,Russian,958.0,23.0,14.0,0.0,213.0,16.0,0.0,69.0,6.0,1:24.669,186.273,11.0,12960.0,2,2016,11,2016-07-24,Hungary,22.245494431781623,76.876,45.0,6.0,0.0,4.0,False,False,19.0
832,sainz,Spanish,958.0,30.0,10.0,0.0,213.0,8.0,4.0,69.0,10.0,1:25.103,185.323,11.0,11791.75,2,2016,11,2016-07-24,Hungary,21.895042334887094,75.989,45.0,6.0,0.0,4.0,False,False,13.0
826,kvyat,Russian,959.0,23.0,14.0,0.0,213.0,15.0,0.0,66.0,7.0,1:19.585,206.903,11.0,12903.8,3,2016,12,2016-07-31,Germany,22.264659780830545,109.058,45.0,6.0,0.0,0.0,False,False,19.0
832,sainz,Spanish,959.0,30.0,11.0,0.0,213.0,14.0,0.0,66.0,11.0,1:19.957,205.94,11.0,12767.2,3,2016,12,2016-07-31,Germany,21.914207683936016,83.49600000000001,45.0,6.0,0.0,0.0,False,False,16.0
826,kvyat,Russian,960.0,23.0,14.0,0.0,213.0,14.0,0.0,44.0,3.0,1:52.081,224.965,1.0,209794.8,3,2016,13,2016-08-28,Belgium,22.341321177026224,83.825,45.0,7.0,0.0,0.0,False,False,17.0
826,kvyat,Russian,961.0,23.0,14.0,0.0,213.0,19.0,0.0,36.0,17.0,1:28.037,236.886,84.0,12833.25,2,2016,14,2016-09-04,Italy,22.360486526075142,104.46900000000001,45.0,7.0,0.0,0.0,False,True,7.0
832,sainz,Spanish,961.0,30.0,12.0,0.0,213.0,15.0,0.0,52.0,11.0,1:26.751,240.398,11.0,12858.75,2,2016,14,2016-09-04,Italy,22.010034429180614,104.197,45.0,7.0,0.0,0.0,False,False,6.0
826,kvyat,Russian,962.0,25.0,14.0,0.0,213.0,9.0,2.0,61.0,9.0,1:50.944,164.353,1.0,17175.6,3,2016,15,2016-09-18,Singapore,22.39881722417298,95.369,47.0,7.0,0.0,2.0,False,False,15.0
832,sainz,Spanish,962.0,30.0,12.0,0.0,213.0,14.0,0.0,60.0,7.0,1:50.532,164.965,11.0,19385.0,4,2016,15,2016-09-18,Singapore,22.04836512727845,95.37400000000001,47.0,7.0,0.0,2.0,False,False,16.0
826,kvyat,Russian,963.0,25.0,14.0,0.0,213.0,14.0,0.0,55.0,15.0,1:39.798,199.951,11.0,16651.6,3,2016,16,2016-10-02,Malaysia,22.43714792227082,92.623,47.0,7.0,0.0,0.0,False,False,13.0
832,sainz,Spanish,963.0,30.0,12.0,0.0,213.0,11.0,0.0,56.0,10.0,1:39.243,201.07,1.0,12667.0,2,2016,16,2016-10-02,Malaysia,22.086695825376292,92.685,47.0,7.0,0.0,0.0,False,False,14.0
826,kvyat,Russian,964.0,25.0,14.0,0.0,213.0,13.0,0.0,52.0,11.0,1:37.597,214.199,11.0,11930.75,2,2016,17,2016-10-09,Japan,22.45631327131974,97.48,47.0,7.0,0.0,0.0,False,False,13.0
832,sainz,Spanish,964.0,30.0,12.0,0.0,213.0,17.0,0.0,52.0,12.0,1:37.723,213.923,11.0,11930.0,2,2016,17,2016-10-09,Japan,22.10586117442521,97.17500000000001,47.0,7.0,0.0,0.0,False,True,10.0
826,kvyat,Russian,965.0,25.0,14.0,0.0,213.0,11.0,0.0,55.0,6.0,1:42.475,193.674,11.0,13209.333333333334,1,2016,18,2016-10-23,USA,22.494643969417577,81.45400000000001,55.0,7.0,0.0,8.0,False,False,18.0
832,sainz,Spanish,965.0,38.0,12.0,0.0,213.0,6.0,8.0,56.0,8.0,1:42.832,193.002,1.0,12714.0,2,2016,18,2016-10-23,USA,22.14419187252305,80.16900000000001,55.0,7.0,0.0,8.0,False,False,10.0
826,kvyat,Russian,966.0,25.0,14.0,0.0,213.0,18.0,0.0,70.0,14.0,1:23.618,185.299,11.0,11830.5,2,2016,19,2016-10-30,Mexico,22.5138093184665,72.726,55.0,7.0,0.0,0.0,False,False,14.0
832,sainz,Spanish,966.0,38.0,12.0,0.0,213.0,16.0,0.0,70.0,19.0,1:24.467,183.437,11.0,8181.666666666667,1,2016,19,2016-10-30,Mexico,22.16335722157197,72.92,55.0,7.0,0.0,0.0,False,True,15.0
826,kvyat,Russian,967.0,25.0,14.0,0.0,213.0,13.0,0.0,71.0,14.0,1:27.476,177.333,1.0,591426.6666666666,4,2016,20,2016-11-13,Brazil,22.552140016564337,102.003,63.0,7.0,0.0,8.0,False,False,17.0
832,sainz,Spanish,967.0,46.0,12.0,0.0,213.0,6.0,8.0,71.0,13.0,1:27.153,177.99,1.0,873420.0,2,2016,20,2016-11-13,Brazil,22.20168791966981,102.393,63.0,7.0,0.0,8.0,False,False,21.0
826,kvyat,Russian,969.0,2.0,9.0,0.0,213.0,9.0,2.0,56.0,4.0,1:26.711,220.165,11.0,12845.0,2,2017,1,2017-03-26,Australia,22.916281648493808,93.71900000000001,6.0,6.0,0.0,6.0,False,False,9.0
832,sainz,Spanish,969.0,4.0,8.0,0.0,213.0,8.0,4.0,56.0,8.0,1:27.677,217.74,11.0,7854.333333333333,1,2017,1,2017-03-26,Australia,22.56582955159928,94.15,6.0,6.0,0.0,6.0,False,True,11.0
826,kvyat,Russian,970.0,2.0,11.0,0.0,213.0,17.0,0.0,18.0,17.0,1:40.090,196.059,9.0,12963.0,4,2017,2,2017-04-09,China,22.95461234659165,90.923,12.0,4.0,0.0,6.0,False,False,11.0
832,sainz,Spanish,970.0,10.0,7.0,0.0,213.0,7.0,6.0,56.0,10.0,1:37.398,201.478,1.0,12782.166666666666,4,2017,2,2017-04-09,China,22.60416024969712,92.11800000000001,12.0,4.0,0.0,6.0,False,False,16.0
826,kvyat,Russian,971.0,2.0,14.0,0.0,213.0,12.0,0.0,56.0,9.0,1:34.985,205.118,11.0,13061.75,2,2017,3,2017-04-16,Bahrain,22.973777695640567,95.968,12.0,6.0,0.0,0.0,False,False,13.0
832,sainz,Spanish,971.0,10.0,9.0,0.0,213.0,16.0,0.0,12.0,18.0,1:38.026,198.755,4.0,8934.666666666666,1,2017,3,2017-04-16,Bahrain,22.62332559874604,95.82700000000001,12.0,6.0,0.0,0.0,False,True,11.0
826,kvyat,Russian,972.0,2.0,14.0,0.0,213.0,12.0,0.0,51.0,5.0,1:38.300,214.168,11.0,10596.333333333334,1,2017,4,2017-04-30,Russia,23.012108393738405,82.74600000000001,13.0,6.0,0.0,1.0,False,True,20.0
832,sainz,Spanish,972.0,11.0,9.0,0.0,213.0,10.0,1.0,51.0,11.0,1:38.858,212.96,11.0,10592.333333333334,1,2017,4,2017-04-30,Russia,22.661656296843876,81.37100000000001,13.0,6.0,0.0,1.0,False,True,12.0
826,kvyat,Russian,973.0,4.0,15.0,0.0,213.0,9.0,2.0,65.0,8.0,1:25.976,194.914,11.0,11537.75,2,2017,5,2017-05-14,Spain,23.050439091836246,73.516,21.0,5.0,0.0,8.0,False,False,11.0
832,sainz,Spanish,973.0,17.0,10.0,0.0,213.0,7.0,6.0,65.0,9.0,1:26.186,194.439,11.0,11542.75,2,2017,5,2017-05-14,Spain,22.699986994941717,73.162,21.0,5.0,0.0,8.0,False,True,6.0
826,kvyat,Russian,974.0,4.0,15.0,0.0,213.0,14.0,0.0,71.0,11.0,1:16.539,156.955,130.0,8735.333333333334,1,2017,6,2017-05-28,Monaco,23.088769789934084,73.69,29.0,5.0,0.0,8.0,False,False,11.0
832,sainz,Spanish,974.0,25.0,8.0,0.0,213.0,6.0,8.0,78.0,14.0,1:16.649,156.73,1.0,8744.333333333334,1,2017,6,2017-05-28,Monaco,22.738317693039555,103.34700000000001,29.0,5.0,0.0,8.0,False,True,12.0
826,kvyat,Russian,975.0,4.0,15.0,0.0,213.0,17.0,0.0,54.0,13.0,1:16.713,204.653,131.0,31565.75,2,2017,7,2017-06-11,Canada,23.127100488031925,65.884,29.0,5.0,0.0,0.0,False,False,14.0
826,kvyat,Russian,977.0,4.0,16.0,0.0,213.0,16.0,0.0,68.0,6.0,1:08.061,228.395,13.0,14764.6,3,2017,9,2017-07-09,Austria,23.203761884227603,90.355,33.0,6.0,0.0,0.0,False,False,12.0
832,sainz,Spanish,977.0,29.0,9.0,0.0,213.0,17.0,0.0,44.0,15.0,1:09.150,224.798,5.0,7822.666666666667,1,2017,9,2017-07-09,Austria,22.853309787333075,78.311,33.0,6.0,0.0,0.0,False,True,10.0
826,kvyat,Russian,978.0,4.0,16.0,0.0,213.0,15.0,0.0,50.0,17.0,1:33.594,226.591,11.0,19773.4,3,2017,10,2017-07-16,UK,23.222927233276522,78.53800000000001,33.0,6.0,0.0,0.0,False,False,13.0
826,kvyat,Russian,979.0,4.0,17.0,0.0,213.0,11.0,0.0,69.0,9.0,1:21.631,193.206,11.0,8026.0,1,2017,11,2017-07-30,Hungary,23.26125793137436,106.028,39.0,6.0,0.0,6.0,False,False,17.0
832,sainz,Spanish,979.0,35.0,9.0,0.0,213.0,7.0,6.0,69.0,11.0,1:21.871,192.639,11.0,8185.333333333333,1,2017,11,2017-07-30,Hungary,22.91080583447983,105.37400000000001,39.0,6.0,0.0,6.0,False,True,14.0
826,kvyat,Russian,980.0,4.0,17.0,0.0,213.0,12.0,0.0,44.0,12.0,1:49.708,229.831,1.0,11897.75,2,2017,12,2017-08-27,Belgium,23.337919327570038,98.245,40.0,6.0,0.0,1.0,False,False,14.0
832,sainz,Spanish,980.0,36.0,9.0,0.0,213.0,10.0,1.0,44.0,13.0,1:49.709,229.829,1.0,12569.25,2,2017,12,2017-08-27,Belgium,22.98746723067551,98.52600000000001,40.0,6.0,0.0,1.0,False,False,15.0
826,kvyat,Russian,981.0,4.0,17.0,0.0,213.0,12.0,0.0,52.0,14.0,1:25.894,242.796,11.0,9211.0,1,2017,13,2017-09-03,Italy,23.35708467661896,102.33800000000001,40.0,6.0,0.0,0.0,False,False,13.0
832,sainz,Spanish,981.0,36.0,9.0,0.0,213.0,14.0,0.0,52.0,17.0,1:26.210,241.906,11.0,8892.666666666666,1,2017,13,2017-09-03,Italy,23.006632579724428,101.82600000000001,40.0,6.0,0.0,0.0,False,True,10.0
826,kvyat,Russian,982.0,4.0,19.0,0.0,213.0,16.0,0.0,10.0,16.0,2:10.512,139.711,3.0,17380.6,3,2017,14,2017-09-17,Singapore,23.395415374716798,95.52900000000001,52.0,6.0,0.0,12.0,False,True,12.0
832,sainz,Spanish,982.0,48.0,9.0,0.0,213.0,4.0,12.0,58.0,4.0,1:46.537,171.151,1.0,19567.333333333332,4,2017,14,2017-09-17,Singapore,23.04496327782227,94.852,52.0,6.0,0.0,12.0,False,True,8.0
843,brendon_hartley,New Zealander,985.0,0.0,23.0,0.0,213.0,13.0,0.0,55.0,8.0,1:39.979,198.509,11.0,12614.25,2,2017,17,2017-10-22,USA,27.948554727338685,70.625,53.0,6.0,0.0,1.0,False,False,15.0
826,kvyat,Russian,1010.0,1.0,10.0,0.0,213.0,10.0,1.0,57.0,6.0,1:27.448,218.31,11.0,7974.0,1,2019,1,2019-03-17,Australia,24.89031260053252,89.854,1.0,8.0,0.0,1.0,False,False,15.0
848,albon,Thai,1010.0,0.0,14.0,0.0,213.0,14.0,0.0,57.0,10.0,1:28.188,216.478,11.0,7879.333333333333,1,2019,1,2019-03-17,Australia,22.981991416661533,89.513,1.0,8.0,0.0,1.0,False,True,12.0
826,kvyat,Russian,1011.0,1.0,13.0,0.0,213.0,12.0,0.0,56.0,5.0,1:34.934,205.228,11.0,14776.5,2,2019,2,2019-03-31,Bahrain,24.928643298630362,93.236,3.0,8.0,0.0,2.0,False,False,11.0
848,albon,Thai,1011.0,2.0,11.0,0.0,213.0,9.0,2.0,57.0,16.0,1:36.752,201.372,1.0,13090.0,2,2019,2,2019-03-31,Bahrain,23.020322114759374,102.15400000000001,3.0,8.0,0.0,2.0,False,False,12.0
826,kvyat,Russian,1012.0,1.0,15.0,0.0,213.0,19.0,0.0,41.0,13.0,1:37.975,200.291,4.0,17670.2,3,2019,3,2019-04-14,China,24.9669739967282,101.68100000000001,4.0,9.0,0.0,1.0,False,False,6.0
826,kvyat,Russian,1013.0,1.0,16.0,0.0,213.0,19.0,0.0,33.0,18.0,1:47.681,200.692,4.0,7617.333333333333,1,2019,4,2019-04-28,Azerbaijan,25.00530469482604,77.24300000000001,4.0,9.0,0.0,0.0,False,True,9.0
848,albon,Thai,1013.0,3.0,15.0,0.0,213.0,11.0,0.0,50.0,9.0,1:45.754,204.349,11.0,7527.0,1,2019,4,2019-04-28,Azerbaijan,23.09698351095505,77.44500000000001,4.0,9.0,0.0,0.0,False,False,12.0
826,kvyat,Russian,1014.0,3.0,16.0,0.0,213.0,9.0,2.0,66.0,8.0,1:20.726,207.591,1.0,14427.5,2,2019,5,2019-05-12,Spain,25.04363539292388,71.271,6.0,9.0,0.0,2.0,False,True,8.0
848,albon,Thai,1014.0,3.0,15.0,0.0,213.0,11.0,0.0,66.0,11.0,1:21.028,206.817,1.0,15699.5,2,2019,5,2019-05-12,Spain,23.13531420905289,71.429,6.0,9.0,0.0,2.0,False,True,10.0
826,kvyat,Russian,1015.0,9.0,12.0,0.0,213.0,7.0,6.0,78.0,10.0,1:16.288,157.471,1.0,8621.333333333334,1,2019,6,2019-05-26,Monaco,25.08196609102172,71.921,16.0,7.0,0.0,10.0,False,True,12.0
848,albon,Thai,1015.0,7.0,14.0,0.0,213.0,8.0,4.0,78.0,3.0,1:15.607,158.89,1.0,8975.0,1,2019,6,2019-05-26,Monaco,23.173644907150727,72.02000000000001,16.0,7.0,0.0,10.0,False,False,14.0
826,kvyat,Russian,1016.0,10.0,14.0,0.0,213.0,10.0,1.0,69.0,11.0,1:16.198,206.036,11.0,8555.666666666666,1,2019,7,2019-06-09,Canada,25.120296789119557,91.56400000000001,17.0,7.0,0.0,1.0,False,False,16.0
848,albon,Thai,1016.0,7.0,15.0,0.0,213.0,19.0,0.0,59.0,16.0,1:17.151,203.491,130.0,13271.333333333334,1,2019,7,2019-06-09,Canada,23.21197560524857,90.46100000000001,17.0,7.0,0.0,1.0,False,False,11.0
826,kvyat,Russian,1017.0,10.0,14.0,0.0,213.0,14.0,0.0,52.0,16.0,1:35.225,220.857,11.0,10692.0,1,2019,8,2019-06-23,France,25.158627487217398,65.324,17.0,8.0,0.0,0.0,False,False,18.0
848,albon,Thai,1017.0,7.0,15.0,0.0,213.0,15.0,0.0,52.0,12.0,1:35.029,221.313,11.0,10714.666666666666,1,2019,8,2019-06-23,France,23.250306303346406,64.665,17.0,8.0,0.0,0.0,False,False,13.0
826,kvyat,Russian,1018.0,10.0,14.0,0.0,213.0,17.0,0.0,70.0,18.0,1:09.498,223.672,11.0,8978.333333333334,1,2019,9,2019-06-30,Austria,25.177792836266317,86.721,17.0,8.0,0.0,0.0,False,True,17.0
848,albon,Thai,1018.0,7.0,15.0,0.0,213.0,15.0,0.0,70.0,11.0,1:08.946,225.463,11.0,7697.0,1,2019,9,2019-06-30,Austria,23.269471652395325,86.345,17.0,8.0,0.0,0.0,False,False,9.0
826,kvyat,Russian,1019.0,12.0,14.0,0.0,213.0,9.0,2.0,52.0,12.0,1:29.910,235.875,1.0,15008.25,2,2019,10,2019-07-14,UK,25.216123534364154,73.135,19.0,8.0,0.0,2.0,True,True,14.0
848,albon,Thai,1019.0,7.0,15.0,0.0,213.0,12.0,0.0,52.0,15.0,1:30.872,233.378,1.0,10273.666666666666,1,2019,10,2019-07-14,UK,23.307802350493166,73.461,19.0,8.0,0.0,2.0,False,True,17.0
826,kvyat,Russian,1020.0,27.0,8.0,0.0,213.0,3.0,15.0,64.0,6.0,1:17.708,211.9,1.0,15234.166666666666,4,2019,11,2019-07-28,Germany,25.254454232461995,76.69200000000001,42.0,5.0,0.0,23.0,False,False,13.0
848,albon,Thai,1020.0,15.0,15.0,0.0,213.0,6.0,8.0,64.0,10.0,1:17.850,211.514,1.0,14268.0,4,2019,11,2019-07-28,Germany,23.346133048591003,76.68700000000001,42.0,5.0,0.0,23.0,False,True,12.0
826,kvyat,Russian,1021.0,27.0,9.0,0.0,213.0,15.0,0.0,68.0,16.0,1:21.932,192.496,12.0,8283.0,1,2019,12,2019-08-04,Hungary,25.273619581510914,106.518,43.0,5.0,0.0,1.0,False,True,18.0
848,albon,Thai,1021.0,16.0,15.0,0.0,213.0,10.0,1.0,69.0,7.0,1:20.621,195.626,11.0,8515.0,1,2019,12,2019-08-04,Hungary,23.365298397639926,105.528,43.0,5.0,0.0,1.0,False,True,14.0
826,kvyat,Russian,1039.0,10.0,14.0,0.0,213.0,7.0,6.0,59.0,10.0,1:21.458,231.8,1.0,400203.85714285716,5,2020,9,2020-09-13,Italy,26.385209826348248,93.24900000000001,53.0,7.0,1.0,6.0,False,True,12.0
826,kvyat,Russian,1043.0,26.0,13.0,0.0,213.0,4.0,12.0,63.0,6.0,1:17.666,227.543,1.0,15488.75,2,2020,13,2020-11-01,Italy,26.519367269690687,129.07000000000002,89.0,7.0,1.0,12.0,False,False,17.0
828,ericsson,Swedish,900.0,0.0,17.0,0.0,32.0,17.0,0.0,27.0,18.0,1:37.332,196.141,51.0,8322.0,1,2014,1,2014-03-16,Australia,23.535048632073213,124.40700000000001,0.0,10.0,0.0,0.0,False,False,22.0
828,ericsson,Swedish,911.0,0.0,18.0,0.0,32.0,17.0,0.0,43.0,19.0,1:55.900,217.553,11.0,12508.75,2,2014,12,2014-08-24,Belgium,23.975851660198362,88.56200000000001,0.0,11.0,0.0,0.0,False,False,22.0
828,ericsson,Swedish,913.0,0.0,18.0,0.0,32.0,15.0,0.0,60.0,19.0,1:55.416,157.985,1.0,15562.25,2,2014,14,2014-09-21,Singapore,24.05251305639404,96.813,0.0,11.0,0.0,0.0,False,False,19.0
828,ericsson,Swedish,926.0,4.0,8.0,0.0,51.0,8.0,4.0,57.0,5.0,1:31.560,208.505,11.0,14008.4,3,2015,1,2015-03-15,Australia,24.531646782617027,98.12700000000001,14.0,3.0,0.0,14.0,False,True,10.0
831,nasr,Brazilian,926.0,10.0,5.0,0.0,51.0,5.0,10.0,58.0,9.0,1:32.612,206.137,1.0,8230.0,1,2015,1,2015-03-15,Australia,22.56309164459229,101.308,14.0,3.0,0.0,14.0,False,False,16.0
828,ericsson,Swedish,928.0,5.0,13.0,0.0,51.0,10.0,1.0,55.0,15.0,1:44.204,188.319,11.0,12547.75,2,2015,3,2015-04-12,China,24.608308178812706,95.034,19.0,4.0,0.0,5.0,False,False,13.0
831,nasr,Brazilian,928.0,14.0,7.0,0.0,51.0,8.0,4.0,56.0,12.0,1:43.692,189.248,1.0,12225.0,2,2015,3,2015-04-12,China,22.63975304078797,94.73700000000001,19.0,4.0,0.0,5.0,False,False,12.0
828,ericsson,Swedish,929.0,5.0,14.0,0.0,51.0,14.0,0.0,56.0,9.0,1:38.422,197.955,11.0,20601.2,3,2015,4,2015-04-19,Bahrain,24.627473527861625,88.11200000000001,19.0,5.0,0.0,0.0,False,False,16.0
831,nasr,Brazilian,929.0,14.0,8.0,0.0,51.0,12.0,0.0,56.0,7.0,1:38.216,198.37,11.0,15865.4,3,2015,4,2015-04-19,Bahrain,22.658918389836888,87.625,19.0,5.0,0.0,0.0,False,False,15.0
828,ericsson,Swedish,930.0,5.0,14.0,0.0,51.0,14.0,0.0,65.0,16.0,1:32.222,181.713,11.0,12475.5,2,2015,5,2015-05-10,Spain,24.684969575008385,78.513,19.0,5.0,0.0,0.0,False,False,18.0
831,nasr,Brazilian,930.0,14.0,9.0,0.0,51.0,12.0,0.0,65.0,13.0,1:31.928,182.294,11.0,11906.0,2,2015,5,2015-05-10,Spain,22.716414436983648,78.101,19.0,5.0,0.0,0.0,False,True,16.0
828,ericsson,Swedish,931.0,5.0,15.0,0.0,51.0,13.0,0.0,78.0,8.0,1:19.285,151.519,1.0,15601.8,3,2015,6,2015-05-24,Monaco,24.723300273106226,76.262,21.0,5.0,0.0,2.0,False,False,13.0
831,nasr,Brazilian,931.0,16.0,9.0,0.0,51.0,9.0,2.0,78.0,15.0,1:20.017,150.133,1.0,13478.5,2,2015,6,2015-05-24,Monaco,22.754745135081485,76.62,21.0,5.0,0.0,2.0,False,False,15.0
828,ericsson,Swedish,932.0,5.0,16.0,0.0,51.0,14.0,0.0,69.0,15.0,1:18.890,199.006,11.0,8636.333333333334,1,2015,7,2015-06-07,Canada,24.761630971204063,70.426,21.0,6.0,0.0,0.0,False,False,12.0
831,nasr,Brazilian,932.0,16.0,10.0,0.0,51.0,16.0,0.0,68.0,17.0,1:19.088,198.507,12.0,8852.666666666666,1,2015,7,2015-06-07,Canada,22.793075833179326,69.652,21.0,6.0,0.0,0.0,False,False,9.0
828,ericsson,Swedish,933.0,5.0,16.0,0.0,51.0,13.0,0.0,69.0,11.0,1:12.516,214.76,12.0,14130.6,3,2015,8,2015-06-21,Austria,24.7999616693019,94.643,21.0,7.0,0.0,0.0,False,False,15.0
831,nasr,Brazilian,933.0,16.0,11.0,0.0,51.0,11.0,0.0,70.0,14.0,1:13.050,213.19,11.0,8189.0,1,2015,8,2015-06-21,Austria,22.831406531277164,84.997,21.0,7.0,0.0,0.0,False,False,18.0
828,ericsson,Swedish,934.0,5.0,16.0,0.0,51.0,11.0,0.0,51.0,8.0,1:38.131,216.115,11.0,20375.333333333332,4,2015,9,2015-07-05,UK,24.838292367399742,84.843,21.0,7.0,0.0,0.0,False,True,17.0
828,ericsson,Swedish,936.0,6.0,18.0,0.0,51.0,10.0,1.0,69.0,12.0,1:28.004,179.214,1.0,15109.142857142857,5,2015,10,2015-07-26,Hungary,24.8957884145465,109.52300000000001,22.0,8.0,0.0,1.0,False,True,13.0
831,nasr,Brazilian,936.0,16.0,12.0,0.0,51.0,11.0,0.0,69.0,15.0,1:28.268,178.678,1.0,15140.142857142857,5,2015,10,2015-07-26,Hungary,22.92723327652176,109.95200000000001,22.0,8.0,0.0,1.0,False,False,16.0
828,ericsson,Swedish,937.0,7.0,17.0,0.0,51.0,10.0,1.0,43.0,7.0,1:54.022,221.136,1.0,12408.0,2,2015,11,2015-08-23,Belgium,24.972449810742177,84.45700000000001,23.0,8.0,0.0,1.0,False,True,10.0
831,nasr,Brazilian,937.0,16.0,13.0,0.0,51.0,11.0,0.0,43.0,6.0,1:53.991,221.196,1.0,12123.75,2,2015,11,2015-08-23,Belgium,23.00389467271744,84.89800000000001,23.0,8.0,0.0,1.0,False,False,12.0
828,ericsson,Swedish,938.0,9.0,17.0,0.0,51.0,9.0,2.0,52.0,12.0,1:28.516,235.604,11.0,8869.333333333334,1,2015,12,2015-09-06,Italy,25.010780508840018,107.08800000000001,25.0,8.0,0.0,2.0,False,False,17.0
831,nasr,Brazilian,938.0,16.0,13.0,0.0,51.0,13.0,0.0,52.0,13.0,1:28.653,235.24,11.0,13203.0,2,2015,12,2015-09-06,Italy,23.04222537081528,106.965,25.0,8.0,0.0,2.0,False,True,16.0
828,ericsson,Swedish,939.0,9.0,17.0,0.0,51.0,11.0,0.0,61.0,11.0,1:51.594,163.395,1.0,18122.2,3,2015,13,2015-09-20,Singapore,25.049111206937855,95.673,26.0,8.0,0.0,1.0,False,False,17.0
831,nasr,Brazilian,939.0,17.0,13.0,0.0,51.0,10.0,1.0,61.0,15.0,1:52.566,161.984,1.0,15341.5,2,2015,13,2015-09-20,Singapore,23.08055606891312,95.76,26.0,8.0,0.0,1.0,False,False,18.0
828,ericsson,Swedish,940.0,9.0,17.0,0.0,51.0,14.0,0.0,52.0,15.0,1:39.343,210.434,11.0,12156.75,2,2015,14,2015-09-27,Japan,25.068276555986778,122.212,26.0,8.0,0.0,0.0,False,False,16.0
831,nasr,Brazilian,940.0,17.0,13.0,0.0,51.0,20.0,0.0,49.0,17.0,1:40.088,208.868,31.0,12662.5,2,2015,14,2015-09-27,Japan,23.099721417962037,99.32300000000001,26.0,8.0,0.0,0.0,False,True,12.0
828,ericsson,Swedish,942.0,9.0,18.0,0.0,51.0,15.0,0.0,25.0,15.0,1:47.381,184.825,31.0,15607.5,2,2015,16,2015-10-25,USA,25.144937952182453,81.299,36.0,8.0,0.0,2.0,False,False,14.0
831,nasr,Brazilian,942.0,27.0,13.0,0.0,51.0,9.0,2.0,56.0,12.0,1:44.407,190.09,1.0,20725.14285714286,5,2015,16,2015-10-25,USA,23.176382814157716,81.78800000000001,36.0,8.0,0.0,2.0,False,False,17.0
828,ericsson,Swedish,943.0,9.0,18.0,0.0,51.0,12.0,0.0,71.0,11.0,1:22.716,187.32,1.0,14296.0,3,2015,17,2015-11-01,Mexico,25.164103301231375,73.233,36.0,8.0,0.0,0.0,False,False,14.0
831,nasr,Brazilian,943.0,27.0,13.0,0.0,51.0,17.0,0.0,57.0,16.0,1:23.350,185.895,23.0,14406.0,3,2015,17,2015-11-01,Mexico,23.195548163206638,72.989,36.0,8.0,0.0,0.0,False,False,11.0
828,ericsson,Swedish,944.0,9.0,18.0,0.0,51.0,16.0,0.0,69.0,7.0,1:15.789,204.678,12.0,16144.2,3,2015,18,2015-11-15,Brazil,25.202433999329212,103.83800000000001,36.0,8.0,0.0,0.0,False,False,18.0
831,nasr,Brazilian,944.0,27.0,13.0,0.0,51.0,13.0,0.0,70.0,17.0,1:16.794,202.0,11.0,12948.75,2,2015,18,2015-11-15,Brazil,23.233878861304476,102.896,36.0,8.0,0.0,0.0,False,False,14.0
828,ericsson,Swedish,948.0,0.0,17.0,0.0,51.0,17.0,0.0,38.0,21.0,1:33.892,203.327,5.0,225588.8,3,2016,1,2016-03-20,Australia,25.547410282209764,92.84,0.0,10.0,0.0,0.0,False,False,17.0
831,nasr,Brazilian,948.0,0.0,15.0,0.0,51.0,15.0,0.0,56.0,13.0,1:32.711,205.917,11.0,276704.25,2,2016,1,2016-03-20,Australia,23.578855144185027,94.388,0.0,10.0,0.0,0.0,False,False,22.0
